"YR","DOY","bnd1.ref","bnd2.ref","bnd3.ref","bnd4.ref","bnd5.ref","bnd6.ref","bnd7.ref","LSWI1","LSWI2","NDVI","EVI"
2001,4,0.0503,0.2107,0.0253,0.0572,0.2326,0.2029,0.115,0.0188588007736944,0.293828676696346,0.61455938697318,0.303156303156303
2001,12,0.0526,0.2119,0.0245,0.0548,0.2358,0.2072,0.1188,0.0112145072774994,0.281524039915331,0.60226843100189,0.296372093023256
2001,20,0.0597,0.2137,0.0282,0.0592,0.2391,0.2187,0.1371,-0.011563367252544,0.218358038768529,0.563277249451353,0.283004998529844
2001,28,0.0547,0.2628,0.0256,0.0589,0.2727,0.227,0.132,0.0730910575745203,0.331306990881459,0.655433070866142,0.371872766261616
2001,36,0.0548,0.273,0.0258,0.068,0.2786,0.2244,0.1267,0.097708082026538,0.366024518388792,0.665649786455155,0.387346446069729
2001,44,0.0521,0.2752,0.0268,0.0623,0.2668,0.2016,0.1069,0.154362416107383,0.44046061240513,0.681637641307669,0.402184886068647
2001,52,0.0448,0.2955,0.019,0.0603,0.2731,0.189,0.0897,0.219814241486068,0.534267912772586,0.736702909197767,0.440814460542974
2001,60,0.045,0.3275,0.0217,0.0615,0.2966,0.2051,0.0978,0.229815996995869,0.540089348695039,0.758389261744967,0.492246035894755
2001,68,0.0443,0.3591,0.0219,0.0626,0.3141,0.2125,0.1008,0.256473058082575,0.561643835616438,0.780366881507189,0.538801218635539
2001,76,0.0404,0.375,0.0187,0.0606,0.3183,0.1951,0.0877,0.315558673916857,0.620920682947914,0.805488685604237,0.566293199742748
2001,84,0.0423,0.3501,0.0199,0.0613,0.3249,0.1812,0.0807,0.317899491812535,0.625348189415042,0.784403669724771,0.528993228611694
2001,92,0.0453,0.3616,0.0224,0.0652,0.324,0.1741,0.0846,0.350009333582229,0.620797848498431,0.777340869992627,0.539613757335881
2001,100,0.0549,0.3733,0.0303,0.0733,0.3085,0.1758,0.0791,0.359679475505372,0.650309460654288,0.743577767398412,0.539496424819547
2001,108,0.059,0.4079,0.0311,0.0741,0.3345,0.1862,0.0793,0.373169500084161,0.674466338259442,0.747269222531591,0.570601511137278
2001,116,0.0533,0.4369,0.0254,0.0728,0.3534,0.207,0.0906,0.357043019102345,0.656492890995261,0.782537739698082,0.612310049802069
2001,124,0.0624,0.4326,0.0312,0.0782,0.3635,0.2177,0.1005,0.330462863293864,0.622960045019696,0.747878787878788,0.58836617927527
2001,132,0.072,0.4262,0.0379,0.0836,0.3693,0.2253,0.1061,0.308365310821182,0.601352620702611,0.710959454034524,0.562597287080276
2001,140,0.0922,0.4264,0.0457,0.0944,0.3865,0.2435,0.1195,0.273025824749963,0.562190877450082,0.644427304280756,0.510431621712436
2001,148,0.1051,0.4278,0.0489,0.0985,0.3959,0.261,0.1338,0.242160278745645,0.523504273504274,0.605554513041846,0.476901250258623
2001,156,0.1113,0.4027,0.0489,0.0976,0.3823,0.2653,0.1396,0.205688622754491,0.485155817813019,0.56692607003891,0.427586206896552
2001,164,0.1132,0.3807,0.0516,0.0996,0.3699,0.2566,0.1367,0.194727757727915,0.471588712794743,0.541607612877101,0.399754916611872
2001,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,180,0.132,0.3713,0.0646,0.1123,0.3789,0.2869,0.1586,0.128228501975084,0.401396489903755,0.475461951122591,0.356355730283536
2001,188,0.1319,0.3712,0.0646,0.1122,0.3789,0.2869,0.1586,0.12809603403738,0.401283503208758,0.475650964023057,0.356504379953519
2001,196,0.1361,0.3941,0.0603,0.1129,0.4083,0.3118,0.1719,0.116588751947868,0.392579505300353,0.48660882685779,0.366800307088629
2001,204,0.1247,0.3845,0.0572,0.1063,0.4019,0.3038,0.1674,0.11724538718582,0.393368363834028,0.510212097407698,0.381229089628456
2001,212,0.1226,0.3821,0.0563,0.1046,0.4009,0.2977,0.1637,0.124154162989114,0.40014657383657,0.514166831781256,0.382641776519508
2001,220,0.1245,0.3762,0.0571,0.1045,0.3908,0.2943,0.1598,0.122147651006711,0.403731343283582,0.502696225284602,0.371249889377268
2001,228,0.1366,0.3709,0.06,0.1093,0.3942,0.3195,0.1743,0.074449594438007,0.360601614086574,0.461674876847291,0.336541223786268
2001,236,0.1385,0.3763,0.0601,0.1101,0.4173,0.3325,0.1829,0.0617945823927765,0.34585121602289,0.461926961926962,0.33844752497794
2001,244,0.1306,0.3781,0.059,0.1064,0.4112,0.3221,0.1763,0.0799771493858897,0.363997113997114,0.486534303125614,0.35990577012564
2001,252,0.1179,0.3661,0.0566,0.0994,0.3868,0.2966,0.1634,0.104874000301796,0.382813975448536,0.512809917355372,0.376288659793814
2001,260,0.1032,0.3468,0.0511,0.0894,0.3621,0.2742,0.1497,0.116908212560386,0.396978851963746,0.541333333333333,0.384773337545411
2001,268,0.0926,0.3006,0.0482,0.0808,0.3161,0.2395,0.1346,0.113127198666914,0.381433823529412,0.528992878942014,0.347895898842577
2001,276,0.0939,0.2775,0.0484,0.0817,0.3051,0.235,0.1336,0.0829268292682927,0.350036487472634,0.494345718901454,0.310575817037689
2001,284,0.1047,0.2865,0.0493,0.0847,0.3434,0.282,0.1637,0.00791556728232191,0.272767658818303,0.464723926380368,0.294184277808343
2001,292,0.1056,0.2827,0.0499,0.0894,0.3367,0.2881,0.1656,-0.00946040644709183,0.26120901182244,0.456090651558074,0.287117797736779
2001,300,0.0971,0.2244,0.046,0.0805,0.3028,0.2816,0.1672,-0.11304347826087,0.146067415730337,0.395956454121306,0.217681258549932
2001,308,0.0951,0.2174,0.0465,0.078,0.2906,0.273,0.1674,-0.113376835236542,0.12993762993763,0.39136,0.212437033177002
2001,316,0.0918,0.1805,0.0493,0.0794,0.229,0.2364,0.1558,-0.134084912449028,0.0734463276836159,0.325743665075285,0.162865851419338
2001,324,0.0609,0.1691,0.0307,0.0552,0.216,0.2132,0.1382,-0.115354433690819,0.100553205336804,0.470434782608696,0.207398888249952
2001,332,0.0587,0.172,0.0278,0.0541,0.2226,0.2137,0.1379,-0.108115115374643,0.110035495321071,0.491114000866927,0.215284639355476
2001,340,0.0594,0.1885,0.0317,0.0583,0.2346,0.2156,0.1313,-0.0670626082652809,0.178861788617886,0.520774505849133,0.246911219064377
2001,348,0.0581,0.1932,0.0314,0.0578,0.2383,0.2154,0.1266,-0.0543318649045521,0.208255159474672,0.537604456824513,0.258554696470948
2001,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,4,0.0403,0.1969,0.0206,0.0501,0.2079,0.1648,0.0822,0.0887475808681228,0.410963812253673,0.660202360876897,0.304859056221772
2002,12,0.0486,0.2079,0.023,0.0562,0.2262,0.1938,0.1095,0.0351008215085885,0.310018903591682,0.621052631578947,0.300113036925396
2002,20,0.0587,0.2057,0.0284,0.0603,0.2373,0.2094,0.1285,-0.00891351481570701,0.230999401555955,0.555975794251135,0.273254517064466
2002,28,0.064,0.2192,0.0343,0.0648,0.2559,0.2135,0.1341,0.013173099144904,0.240871780356637,0.548022598870057,0.288272224079646
2002,36,0.0543,0.2245,0.0251,0.0577,0.2493,0.2078,0.1212,0.0386305806153134,0.298814000578536,0.610473457675753,0.312396754891524
2002,44,0.0562,0.2568,0.0255,0.0644,0.2601,0.2067,0.1125,0.108090614886731,0.390739236393176,0.640894568690096,0.357512029941187
2002,52,0.0484,0.3118,0.0199,0.0621,0.2932,0.2152,0.1095,0.183301707779886,0.480180394018514,0.731260410882843,0.453215871158677
2002,60,0.0465,0.3261,0.0209,0.0599,0.3034,0.2219,0.1123,0.19014598540146,0.487682481751825,0.750402576489533,0.482618151689854
2002,68,0.0456,0.3262,0.0202,0.0631,0.3036,0.196,0.0913,0.249329758713137,0.562634730538922,0.754706831629908,0.484360974936132
2002,76,0.0451,0.352,0.0209,0.0639,0.3207,0.2029,0.0941,0.26869706253379,0.578121497422103,0.772853185595568,0.523416447794795
2002,84,0.0417,0.3782,0.0187,0.0615,0.3301,0.2023,0.0916,0.303014642549526,0.610046828437633,0.801381281257442,0.565299196989551
2002,92,0.0405,0.3872,0.0184,0.0612,0.3284,0.1972,0.0855,0.325119780971937,0.638248360482335,0.810614916997896,0.580853772952687
2002,100,0.0435,0.3921,0.0207,0.0654,0.33,0.1974,0.0848,0.330279898218829,0.64436988886559,0.800275482093664,0.581833962012217
2002,108,0.047,0.3975,0.0228,0.0687,0.3385,0.2009,0.0869,0.328542780748663,0.641205615194054,0.788526434195726,0.580875041431886
2002,116,0.0612,0.4156,0.0311,0.074,0.3505,0.2117,0.0946,0.325043838673681,0.629165033320267,0.743288590604027,0.571778903552644
2002,124,0.0666,0.4251,0.034,0.0797,0.361,0.2193,0.1021,0.319366852886406,0.612670713201821,0.729103111653447,0.570968974963369
2002,132,0.0719,0.4025,0.0376,0.0829,0.3448,0.213,0.103,0.307879772542648,0.592482690405539,0.696880269814502,0.532572975062826
2002,140,0.0849,0.3883,0.0426,0.0888,0.3416,0.2278,0.1147,0.260509657523129,0.543936381709742,0.64116652578191,0.480610822455962
2002,148,0.0961,0.4071,0.0426,0.0938,0.3767,0.2513,0.1284,0.236634264884569,0.520448179271709,0.618044515103339,0.467191443336137
2002,156,0.1069,0.4144,0.046,0.0987,0.3952,0.2641,0.1371,0.221518054532056,0.502810516772439,0.589871475158258,0.44935118073416
2002,164,0.1202,0.387,0.053,0.1069,0.3763,0.2641,0.1373,0.188757487329135,0.476254053023078,0.52602523659306,0.389898871806863
2002,172,0.13,0.3611,0.0585,0.1116,0.3678,0.2722,0.156,0.140375809253119,0.39663508025527,0.470576257381389,0.33938379299204
2002,180,0.1426,0.3898,0.0638,0.1175,0.3992,0.2923,0.167,0.142940917753995,0.40014367816092,0.464312546957175,0.349765125360801
2002,188,0.1488,0.3934,0.0657,0.1209,0.4144,0.2941,0.1764,0.144436363636364,0.380835380835381,0.451125046108447,0.340962948507067
2002,196,0.1412,0.3843,0.0621,0.1152,0.4083,0.275,0.1732,0.165781889883209,0.378654708520179,0.462607040913416,0.344188022086932
2002,204,0.1308,0.3725,0.0593,0.1086,0.3924,0.2727,0.166,0.154680719156851,0.38347260909935,0.480230478839658,0.352836413535371
2002,212,0.1296,0.3532,0.0622,0.1086,0.3925,0.2969,0.1746,0.0866020612213506,0.338385752178856,0.463131731565866,0.335876945262272
2002,220,0.1303,0.3462,0.0638,0.1092,0.3863,0.2897,0.1753,0.0888504481836767,0.327708533077661,0.453095487932844,0.327220369809033
2002,228,0.1251,0.358,0.058,0.1039,0.3895,0.275,0.1749,0.131121642969984,0.343591668230437,0.482094804388325,0.347902724665392
2002,236,0.1266,0.3527,0.0574,0.1042,0.3977,0.2873,0.1843,0.1021875,0.313594040968343,0.471729605674943,0.336098228088952
2002,244,0.1327,0.3521,0.06,0.1074,0.3975,0.2984,0.1839,0.0825518831667948,0.313805970149254,0.452557755775578,0.322970028852382
2002,252,0.1281,0.3577,0.0584,0.1052,0.3823,0.2631,0.1689,0.152384020618557,0.358526395746297,0.472622478386167,0.339986969140556
2002,260,0.1188,0.3466,0.0551,0.0992,0.3748,0.2506,0.1614,0.160750167448091,0.364566929133858,0.489471422432316,0.345958752240075
2002,268,0.1099,0.3328,0.0521,0.0928,0.3879,0.2622,0.1705,0.118655462184874,0.32247168686668,0.503501242376327,0.34796590589778
2002,276,0.1109,0.3248,0.0527,0.0922,0.3828,0.2721,0.1742,0.0882894957279277,0.301803607214429,0.490934128987836,0.335276967930029
2002,284,0.1091,0.3074,0.0535,0.0908,0.3602,0.2537,0.1648,0.09570486544288,0.301990681914443,0.476110444177671,0.317635752042287
2002,292,0.1072,0.2951,0.0527,0.0886,0.3248,0.2509,0.1569,0.080952380952381,0.30575221238938,0.467064379816058,0.30442953890023
2002,300,0.1042,0.2768,0.0501,0.0843,0.2778,0.2685,0.1516,0.0152209792774619,0.292250233426704,0.453018372703412,0.282719082719083
2002,308,0.1005,0.2508,0.0515,0.0828,0.2695,0.2905,0.1443,-0.0733419545538518,0.269552012148823,0.427839453458582,0.256038976525502
2002,316,0.093,0.2189,0.0469,0.0837,0.2424,0.2019,0.1599,0.0403992395437263,0.155755015839493,0.403655017633857,0.220853945198751
2002,324,0.0734,0.1872,0.0376,0.0667,0.2248,0.2125,0.1508,-0.0632974731048287,0.107692307692308,0.436684574059862,0.211429845422116
2002,332,0.0723,0.1882,0.0372,0.0651,0.2316,0.2204,0.1572,-0.0788056779246207,0.0897510133178923,0.444913627639155,0.215748324646314
2002,340,0.0682,0.1797,0.0279,0.061,0.2314,0.2169,0.1523,-0.0937972768532527,0.0825301204819276,0.449778136345301,0.202043996665821
2002,348,0.0559,0.1536,0.0258,0.0559,0.1931,0.1766,0.0996,-0.0696547546941247,0.213270142180095,0.466348448687351,0.188537244307217
2002,356,0.0564,0.1647,0.0271,0.0564,0.1998,0.172,0.0999,-0.0216810216810217,0.244897959183674,0.489823609226594,0.208293264607455
2002,364,0.0575,0.2019,0.0295,0.0599,0.223,0.1499,0.107,0.147811256395679,0.307219164778245,0.556669236700077,0.2723192396183
2003,4,0.0584,0.2058,0.0293,0.0626,0.2319,0.142,0.1159,0.183438757906843,0.279452906434566,0.557910673732021,0.275730480002993
2003,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,28,0.0443,0.2538,0.0198,0.0561,0.2476,0.189,0.1079,0.146341463414634,0.403372961017418,0.702784300570278,0.381992560717672
2003,36,0.0458,0.2689,0.0192,0.0574,0.2413,0.195,0.0948,0.159301573615003,0.478691229034919,0.708929138862409,0.398478245338287
2003,44,0.0497,0.2831,0.0244,0.0634,0.2729,0.1802,0.0832,0.22210230951867,0.545727545727546,0.701322115384615,0.417292426517915
2003,52,0.0469,0.2975,0.0206,0.0611,0.2811,0.1851,0.0974,0.232905097389142,0.506710559635351,0.727642276422764,0.439834316203314
2003,60,0.051,0.3183,0.0228,0.0652,0.3005,0.1974,0.1046,0.234438627108784,0.505320406715536,0.723801787164907,0.459815592100736
2003,68,0.048,0.3406,0.021,0.0652,0.3148,0.1971,0.0989,0.266877440952204,0.549943117178612,0.75295934122491,0.497246958058596
2003,76,0.0423,0.364,0.0181,0.0632,0.324,0.1775,0.087,0.344413665743306,0.614190687361419,0.791779473295594,0.542660504031578
2003,84,0.0461,0.3761,0.0254,0.067,0.3199,0.1572,0.0802,0.410463153947122,0.64847687924611,0.781620085267646,0.564218301189988
2003,92,0.0455,0.3989,0.025,0.0662,0.3128,0.1487,0.0796,0.456902848794741,0.667293625914316,0.795229522952295,0.595189975747777
2003,100,0.0431,0.4107,0.0188,0.0635,0.3268,0.154,0.0832,0.45457765185054,0.663089694270095,0.810048479506391,0.601321730026827
2003,108,0.0509,0.3941,0.0206,0.0669,0.3267,0.2024,0.0819,0.321374685666387,0.655882352941177,0.77123595505618,0.555339805825243
2003,116,0.054,0.3836,0.0284,0.0719,0.3339,0.2068,0.0868,0.299457994579946,0.630952380952381,0.753199268738574,0.55131807841563
2003,124,0.0626,0.3837,0.0281,0.0738,0.3384,0.204,0.0967,0.305768249106687,0.597418817651957,0.71947120770782,0.518388169577992
2003,132,0.0704,0.3836,0.0308,0.0781,0.3522,0.1929,0.1079,0.330789245446661,0.560935910478128,0.689867841409692,0.497142857142857
2003,140,0.0831,0.3734,0.0379,0.085,0.3608,0.2261,0.12,0.245704753961635,0.513579246047831,0.63592552026287,0.457093371122658
2003,148,0.0947,0.3766,0.0427,0.0911,0.3744,0.2428,0.1314,0.216015498869874,0.482677165354331,0.598132824103543,0.433812440368102
2003,156,0.1083,0.3747,0.0489,0.0975,0.3794,0.2404,0.1444,0.218338481547716,0.443652475438259,0.551552795031056,0.40174935907103
2003,164,0.1166,0.3749,0.0542,0.1023,0.3727,0.2593,0.1503,0.182276884263639,0.427646610814928,0.525534079348932,0.387140287769784
2003,172,0.1281,0.3872,0.0581,0.1087,0.4021,0.262,0.1658,0.192852741836106,0.400361663652803,0.502813894818552,0.376587889886922
2003,180,0.1401,0.4021,0.0624,0.1164,0.4318,0.2759,0.1806,0.186135693215339,0.380126995023168,0.483216525267429,0.369076463627655
2003,188,0.1451,0.4129,0.0646,0.1208,0.4364,0.2899,0.1833,0.175014228799089,0.385105669238511,0.479928315412186,0.372151195108394
2003,196,0.1378,0.4197,0.0638,0.118,0.4236,0.2882,0.1741,0.185760700663936,0.413607275176827,0.505650224215247,0.398614253393665
2003,204,0.1313,0.4207,0.0633,0.1152,0.4185,0.2905,0.166,0.183070866141732,0.434123061189705,0.524275362318841,0.417303532804614
2003,212,0.1378,0.417,0.0616,0.1162,0.427,0.3164,0.1704,0.137169348241069,0.419816138917263,0.503244412400865,0.391738691211135
2003,220,0.1269,0.4079,0.057,0.1097,0.42,0.2645,0.1666,0.213265913146936,0.420017406440383,0.525430067314884,0.403318406246412
2003,228,0.1124,0.4008,0.0527,0.1018,0.4054,0.2302,0.1594,0.270364500792393,0.430917529453767,0.561964146531567,0.429179439864282
2003,236,0.1041,0.3776,0.052,0.0973,0.3714,0.2621,0.152,0.180553384398937,0.425981873111782,0.567780776416857,0.424109911921598
2003,244,0.1042,0.355,0.0525,0.0961,0.3534,0.2478,0.1508,0.177836761778368,0.40371688414393,0.54616724738676,0.395222036622648
2003,252,0.112,0.3511,0.0534,0.098,0.3633,0.2489,0.1591,0.170333333333333,0.376323010584085,0.516303174260419,0.368390237889807
2003,260,0.1101,0.3418,0.0531,0.0964,0.3676,0.273,0.1581,0.111906310995446,0.36747349469894,0.512724053994246,0.361094660723748
2003,268,0.1045,0.3265,0.0521,0.0912,0.3632,0.2616,0.1558,0.1103553817378,0.353929089778146,0.51508120649652,0.355143177091665
2003,276,0.0989,0.3084,0.0478,0.085,0.3408,0.2424,0.1513,0.119825708061002,0.341744616053948,0.514362877485883,0.339370180781442
2003,284,0.0968,0.2972,0.0462,0.083,0.335,0.2432,0.1496,0.0999259807549963,0.33034914950761,0.508629441624366,0.327130264446621
2003,292,0.103,0.2954,0.0491,0.0865,0.3487,0.2536,0.1629,0.0761384335154827,0.289111935413485,0.482931726907631,0.311296637866874
2003,300,0.1025,0.2848,0.0479,0.0846,0.3406,0.2579,0.1656,0.0495669799152386,0.264653641207815,0.470694552026853,0.295835902762001
2003,308,0.0889,0.2106,0.0431,0.0729,0.2807,0.2389,0.1501,-0.0629588431590656,0.167729415026338,0.406343906510851,0.214147457328876
2003,316,0.0763,0.1792,0.0361,0.0633,0.2418,0.2352,0.1613,-0.135135135135135,0.0525697503671072,0.402739726027397,0.188289112534309
2003,324,0.0779,0.1837,0.0357,0.0626,0.2396,0.2305,0.1711,-0.112988894253984,0.0355129650507328,0.404434250764526,0.191202515632342
2003,332,0.0718,0.1765,0.0319,0.0606,0.2129,0.1989,0.15,-0.0596696856686201,0.0811638591117918,0.421667337897704,0.191330726216147
2003,340,0.0566,0.166,0.0291,0.0539,0.2157,0.1959,0.1361,-0.0826195081514231,0.0989738497186362,0.491464510332435,0.212451936147901
2003,348,0.0525,0.1817,0.0247,0.053,0.2213,0.2028,0.1305,-0.0548764629388817,0.163997437540038,0.551665243381725,0.246292271912768
2003,356,0.0468,0.1746,0.0214,0.0507,0.1765,0.1457,0.1101,0.0902279113331252,0.226554267650158,0.577235772357723,0.246737199783767
2003,364,0.0468,0.165,0.023,0.0497,0.2018,0.1354,0.1056,0.0985352862849534,0.219512195121951,0.558073654390935,0.232074138066442
2004,4,0.0458,0.1555,0.0238,0.0475,0.1833,0.1366,0.1011,0.0647038685381719,0.212003117692907,0.544957774465971,0.219084518293657
2004,12,0.0507,0.1909,0.0249,0.0574,0.2013,0.1745,0.0983,0.0448823207443897,0.320193637621024,0.580298013245033,0.267894676500936
2004,20,0.0493,0.199,0.0242,0.0569,0.2221,0.1728,0.103,0.0704679935449166,0.317880794701987,0.602899718082964,0.284969161653849
2004,28,0.0477,0.2271,0.0223,0.0595,0.2499,0.1944,0.105,0.0775800711743772,0.367660343270099,0.652838427947598,0.33319713235021
2004,36,0.0514,0.2468,0.0219,0.0612,0.269,0.1811,0.115,0.153540546856742,0.364289662797126,0.655264922870557,0.351198820949711
2004,44,0.0488,0.2626,0.0225,0.0598,0.2754,0.1661,0.1087,0.225099136925589,0.414489631026124,0.686576750160565,0.385461363718314
2004,52,0.0455,0.2898,0.0231,0.0639,0.2713,0.1753,0.075,0.246183616426575,0.588815789473684,0.728601252609603,0.439530783347127
2004,60,0.0447,0.3207,0.0206,0.0639,0.2957,0.1939,0.0872,0.24640497473766,0.572444226526109,0.755336617405583,0.481037367540435
2004,68,0.0424,0.3485,0.02,0.0627,0.3085,0.1718,0.0871,0.339611762444743,0.600091827364555,0.783064722435405,0.526705210269117
2004,76,0.041,0.3735,0.0202,0.0624,0.3246,0.1643,0.0822,0.388992190405355,0.639236339697169,0.802171290711701,0.56624659400545
2004,84,0.0426,0.3888,0.0198,0.0635,0.3272,0.1697,0.0787,0.392300805729633,0.66331550802139,0.802503477051461,0.578581455979678
2004,92,0.0535,0.4014,0.0267,0.0755,0.324,0.1795,0.0808,0.381993458426579,0.664869348817918,0.764783468894263,0.571395723154748
2004,100,0.0605,0.4,0.0298,0.0812,0.3371,0.1889,0.0863,0.358464934623875,0.645075056549455,0.737242128121607,0.551315362130562
2004,108,0.0545,0.3847,0.0271,0.0674,0.3389,0.1821,0.0904,0.357445306986591,0.619448537150074,0.751821493624772,0.54725048891246
2004,116,0.0592,0.3891,0.0286,0.0706,0.3441,0.1932,0.0948,0.336424523441525,0.608183508989461,0.735891144322998,0.539122761145248
2004,124,0.0734,0.4069,0.0347,0.081,0.3536,0.2133,0.1029,0.312157368590777,0.596312279325226,0.694357693108474,0.525345767304118
2004,132,0.0859,0.4111,0.0409,0.0887,0.3635,0.2015,0.1122,0.342148220698661,0.571182877890312,0.654325955734407,0.501929310078716
2004,140,0.0943,0.4017,0.044,0.0923,0.3688,0.2142,0.1196,0.304432537749635,0.541147132169576,0.619758064516129,0.469312977099237
2004,148,0.0999,0.4044,0.0457,0.0946,0.3678,0.2514,0.1276,0.233302836230558,0.520300751879699,0.603807257584771,0.458294452304265
2004,156,0.1118,0.4053,0.0532,0.1019,0.3804,0.2287,0.1383,0.278548895899054,0.491169977924945,0.567588474182943,0.437511180013118
2004,164,0.1294,0.411,0.0603,0.1118,0.3985,0.2386,0.1536,0.265394088669951,0.455897980871413,0.521095484826055,0.405728611359248
2004,172,0.1363,0.4177,0.0613,0.1148,0.4163,0.2848,0.1662,0.189181494661922,0.430724439116287,0.507942238267148,0.39617063212727
2004,180,0.1348,0.4066,0.0608,0.1137,0.4192,0.2927,0.1723,0.162877162877163,0.404733114527552,0.502031769486517,0.386211208366489
2004,188,0.1289,0.3824,0.0575,0.1089,0.3986,0.272,0.1652,0.168704156479218,0.39663988312637,0.495795032270683,0.367487170566235
2004,196,0.1223,0.3886,0.0529,0.1044,0.4053,0.2896,0.1636,0.145974638749631,0.407461064831583,0.521237032687414,0.385796656332396
2004,204,0.1186,0.3924,0.0528,0.1033,0.4002,0.287,0.1589,0.155136885487195,0.423544349718846,0.535812133072407,0.40076112412178
2004,212,0.1122,0.3845,0.0513,0.0997,0.3739,0.2732,0.1526,0.169226090922913,0.431763172593558,0.548218240386551,0.406915926955378
2004,220,0.103,0.3697,0.0475,0.0932,0.373,0.254,0.1529,0.185505852172519,0.414848832759281,0.564205627247726,0.408685525146342
2004,228,0.0999,0.3634,0.0469,0.0909,0.3761,0.2331,0.1492,0.218440905280805,0.417869683964105,0.568745952946255,0.40889482014835
2004,236,0.1038,0.3771,0.0477,0.0926,0.3793,0.2557,0.1519,0.191845764854614,0.425708884688091,0.568309419837804,0.416070395518071
2004,244,0.1032,0.3685,0.0478,0.0921,0.374,0.2489,0.1512,0.193715581470683,0.418125841831826,0.562433750264999,0.407101644979131
2004,252,0.0999,0.3653,0.0468,0.09,0.3678,0.2287,0.1468,0.22996632996633,0.426674477641086,0.570507308684437,0.411166883559522
